objid,objid_raw,datetime,datetime_raw,parent,parent_raw,type,type_raw,name,name_raw,status,status_raw,message,message_raw
12506,12506,15-05-2024 09:09:45,45427.1526042824,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
2931,2931,15-05-2024 09:09:37,45427.1525117014,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10695,10695,15-05-2024 09:09:15,45427.1522570833,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10356,10356,15-05-2024 09:09:09,45427.1521887384,{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12521,12521,15-05-2024 09:09:01,45427.1520950694,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12506,12506,15-05-2024 09:08:45,45427.1519100694,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10356,10356,15-05-2024 09:08:09,45427.1514941667,{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12483,12483,15-05-2024 09:08:04,45427.1514353935,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,12355,15-05-2024 09:08:01,45427.1514053819,10.100.41.112,10.100.41.112,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CN7475173U0571),System Health: System (CN7475173U0571),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 09:05:17<div class=""moreicon""></div></div>",No data since 15-05-2024 09:05:17
12506,12506,15-05-2024 09:07:45,45427.1512155093,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,12349,15-05-2024 09:07:20,45427.1509292477,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Up,607,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10695,10695,15-05-2024 09:07:15,45427.150868125,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12483,12483,15-05-2024 09:07:04,45427.1507410069,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12521,12521,15-05-2024 09:07:01,45427.1507062847,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10695,10695,15-05-2024 09:06:15,45427.1501737384,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12483,12483,15-05-2024 09:06:04,45427.1500466204,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,12349,15-05-2024 09:06:01,45427.1500176852,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 09:03:16<div class=""moreicon""></div></div>",No data since 15-05-2024 09:03:16
12521,12521,15-05-2024 09:06:01,45427.150011713,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12975,12975,15-05-2024 09:05:55,45427.1499442708,{mgmt-tp-10-112-11-222} (10.112.11.222),{mgmt-tp-10-112-11-222} (10.112.11.222),Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12506,12506,15-05-2024 09:05:45,45427.1498267245,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,12355,15-05-2024 09:05:17,45427.1495135185,10.100.41.112,10.100.41.112,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CN7475173U0571),System Health: System (CN7475173U0571),Up,607,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12483,12483,15-05-2024 09:05:04,45427.149352037,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10168,10168,15-05-2024 09:04:51,45427.149201956,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],SNMP Traffic 64bit,snmptraffic,Eth18(69)__vNIC08-12.vc12.c02__10.112.73.12,Eth18(69)__vNIC08-12.vc12.c02__10.112.73.12,Up,607,"<div class=""logmessage"">144 Mbit/s<div class=""moreicon""></div></div>",144 Mbit/s
12506,12506,15-05-2024 09:04:45,45427.1491321528,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12952,12952,15-05-2024 09:04:39,45427.1490634375,{mgmt-tp-10-112-11-216} (10.112.11.216) [HUAWEI CE6860-48S8CQ-EI],{mgmt-tp-10-112-11-216} (10.112.11.216) [HUAWEI CE6860-48S8CQ-EI],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
2931,2931,15-05-2024 09:04:37,45427.1490406481,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5080,5080,15-05-2024 09:04:34,45427.1490128009,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],SNMP Traffic 64bit,snmptraffic,(436359168) FGT200F_10.112.11.241_Port4 Traffic,(436359168) FGT200F_10.112.11.241_Port4 Traffic,Up,607,"<div class=""logmessage"">0 Mbit/s<div class=""moreicon""></div></div>",0 Mbit/s
12830,12830,15-05-2024 09:04:28,45427.148937581,{cust-tp-10-112-11-215} (10.112.11.215) [cisco Nexus5548],{cust-tp-10-112-11-215} (10.112.11.215) [cisco Nexus5548],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5080,5080,15-05-2024 09:04:24,45427.1488985185,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],SNMP Traffic 64bit,snmptraffic,(436359168) FGT200F_10.112.11.241_Port4 Traffic,(436359168) FGT200F_10.112.11.241_Port4 Traffic,Warning,609,"<div class=""logmessage"">700 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",700 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
10695,10695,15-05-2024 09:04:15,45427.1487849537,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12521,12521,15-05-2024 09:04:01,45427.1486229282,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10359,10359,15-05-2024 09:03:58,45427.1485880324,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10168,10168,15-05-2024 09:03:51,45427.1485071991,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],SNMP Traffic 64bit,snmptraffic,Eth18(69)__vNIC08-12.vc12.c02__10.112.73.12,Eth18(69)__vNIC08-12.vc12.c02__10.112.73.12,Down,608,"<div class=""logmessage"">4.70 #/s (Discards In) is above the error limit of 2 #/s in Discards In<div class=""moreicon""></div></div>",4.70 #/s (Discards In) is above the error limit of 2 #/s in Discards In
12506,12506,15-05-2024 09:03:45,45427.1484377662,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12952,12952,15-05-2024 09:03:39,45427.1483688657,{mgmt-tp-10-112-11-216} (10.112.11.216) [HUAWEI CE6860-48S8CQ-EI],{mgmt-tp-10-112-11-216} (10.112.11.216) [HUAWEI CE6860-48S8CQ-EI],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
2931,2931,15-05-2024 09:03:37,45427.1483462616,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12830,12830,15-05-2024 09:03:28,45427.1482428241,{cust-tp-10-112-11-215} (10.112.11.215) [cisco Nexus5548],{cust-tp-10-112-11-215} (10.112.11.215) [cisco Nexus5548],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12349,12349,15-05-2024 09:03:16,45427.148109919,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Up,607,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10695,10695,15-05-2024 09:03:15,45427.1480903819,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12483,12483,15-05-2024 09:03:04,45427.1479632523,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12521,12521,15-05-2024 09:03:01,45427.1479283565,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10359,10359,15-05-2024 09:02:58,45427.1478938194,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12506,12506,15-05-2024 09:02:45,45427.1477433681,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10696,10696,15-05-2024 09:02:37,45427.1476518634,{isp-wr-tp-192-168-101-225} (192.168.101.225) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-225} (192.168.101.225) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12830,12830,15-05-2024 09:02:28,45427.1475486111,{cust-tp-10-112-11-215} (10.112.11.215) [cisco Nexus5548],{cust-tp-10-112-11-215} (10.112.11.215) [cisco Nexus5548],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5080,5080,15-05-2024 09:02:24,45427.1475095486,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],SNMP Traffic 64bit,snmptraffic,(436359168) FGT200F_10.112.11.241_Port4 Traffic,(436359168) FGT200F_10.112.11.241_Port4 Traffic,Up,607,"<div class=""logmessage"">0 Mbit/s<div class=""moreicon""></div></div>",0 Mbit/s
5080,5080,15-05-2024 09:02:14,45427.147389294,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],SNMP Traffic 64bit,snmptraffic,(436359168) FGT200F_10.112.11.241_Port4 Traffic,(436359168) FGT200F_10.112.11.241_Port4 Traffic,Warning,609,"<div class=""logmessage"">755 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",755 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12483,12483,15-05-2024 09:02:04,45427.1472686806,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,12349,15-05-2024 09:02:01,45427.1472424653,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 08:59:18<div class=""moreicon""></div></div>",No data since 15-05-2024 08:59:18
12521,12521,15-05-2024 09:02:01,45427.1472339699,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0.03 #/s<div class=""moreicon""></div></div>",0.03 #/s
12975,12975,15-05-2024 09:01:55,45427.1471665162,{mgmt-tp-10-112-11-222} (10.112.11.222),{mgmt-tp-10-112-11-222} (10.112.11.222),Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12952,12952,15-05-2024 09:01:39,45427.1469798958,{mgmt-tp-10-112-11-216} (10.112.11.216) [HUAWEI CE6860-48S8CQ-EI],{mgmt-tp-10-112-11-216} (10.112.11.216) [HUAWEI CE6860-48S8CQ-EI],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
